seller_type,seller_age_days,total_completed_tasks,seller_trust_score,task_type,is_duplicate_screenshot,completion_duration,timing_risk_score,std_dev,seller_average,z_score,population_score,timing_consistency_score,validity_score,logical_behavior_flag,repetitive_behavior_flag,device_seller_count,ip_seller_count,device_sharing_score,ip_reuse_score,automation_score,device_risk_score,final_behavior_risk_score,fraud_label
intermediate,72,66,58.7,Like,0,14.25,5,9.11,10.83,0.38,0,0,0,0,0,1,1,4.4,7.4,0,5.3,0.8,0
veteran,547,3267,96.6,Follow,0,17.96,5,19.55,19.09,-0.06,0,0,0,0,0,1,1,5.6,0.9,0,1.2,2.7,0
experienced,328,368,79.1,Follow,0,26.06,5,0.68,25.25,1.2,0,35,0,0,1,1,1,1.9,2.3,0,1.7,19.6,0
intermediate,36,49,54.6,Like,0,10.22,15,0.51,11.68,-2.85,15,35,0,0,1,1,1,2.5,6.6,0,0.2,24.4,0
veteran,834,1256,73.6,Comment,0,64.9,5,10.07,68.85,-0.39,0,0,0,0,0,2,5,9.2,19.1,0,15.9,0.9,0
veteran,721,3219,45.5,Comment,1,10.65,35,17.43,124.33,-6.52,35,0,25,0,0,3,6,19.5,21.9,70,23.2,31.7,1
experienced,228,99,77.8,Like,0,21.93,5,20.77,18.55,0.16,0,0,0,0,0,1,2,6.0,8.0,0,3.5,0,0
experienced,314,479,61.6,Like,0,24.32,5,9.17,13.15,1.22,0,0,0,0,0,2,2,12.3,10.3,0,9.5,0,0
veteran,790,1006,89.3,Subscribe,0,48.29,5,19.35,50.59,-0.12,0,0,0,0,0,2,1,11.0,6.8,0,7.5,3.0,0
experienced,252,846,65.4,Like,0,1.25,35,8.73,12.12,-1.25,15,0,0,0,0,1,1,0.2,6.8,0,1.9,14.0,1
experienced,116,999,41.9,Like,0,4.24,15,13.82,25.37,-1.53,15,15,25,1,1,10,9,65.1,33.7,70,54.4,42.5,1
experienced,205,269,55.1,Follow,0,20.3,5,21.32,30.01,-0.46,0,0,0,0,0,1,1,0.4,1.5,0,0,0,0
intermediate,61,21,49.4,Subscribe,0,24.72,5,1.47,25.42,-0.48,0,35,0,0,1,1,1,0.6,2.3,0,0,22.9,1
veteran,748,1278,78.4,Like,0,11.62,5,20.46,18.98,-0.36,0,0,0,0,0,1,1,2.9,5.0,0,5.9,1.7,0
new,8,3,60.9,Follow,0,15.47,5,14.21,16.42,-0.07,0,0,0,0,0,1,2,4.2,7.0,0,1.6,0.7,0
veteran,492,1834,78.9,Subscribe,0,23.89,15,9.35,50.62,-2.86,15,0,0,0,0,1,1,5.7,4.5,0,8.4,4.7,0
new,5,5,51.7,Comment,0,97.84,35,9.51,39.95,6.09,35,0,0,0,0,1,3,6.8,10.2,0,11.6,11.7,1
veteran,666,2563,79.5,Subscribe,0,25.0,5,1.29,24.85,0.12,0,35,0,0,1,1,1,1.6,7.8,0,5.8,17.3,1
veteran,896,3152,69.9,Follow,1,20.89,5,15.91,17.43,0.22,0,0,25,1,0,1,1,4.3,5.7,0,2.0,15.9,0
experienced,246,559,45.7,Comment,0,5.85,35,6.75,81.71,-11.24,35,0,0,0,0,1,1,5.1,4.8,0,8.7,14.0,0
intermediate,22,77,24.0,Comment,1,7.91,35,6.65,129.6,-18.3,35,0,35,1,0,3,13,17.2,48.7,70,30.6,37.1,1
intermediate,79,58,67.7,Like,0,4.35,15,13.49,15.4,-0.82,15,0,0,0,0,1,1,0.5,3.4,0,5.1,3.1,0
veteran,529,2993,88.8,Like,0,14.28,5,19.58,13.53,0.04,0,0,0,0,0,1,1,2.3,7.4,0,3.4,1.8,0
new,9,3,43.6,Comment,0,80.15,15,14.04,43.89,2.58,15,0,0,0,0,1,2,4.3,11.3,0,5.5,4.5,0
veteran,644,4676,92.4,Like,0,4.08,15,8.59,12.21,-0.95,15,0,0,0,0,1,1,4.8,7.3,0,6.8,4.1,0
experienced,307,846,72.7,Like,0,18.88,5,9.76,13.24,0.58,0,0,0,0,0,7,1,46.8,1.8,0,27.2,1.6,0
veteran,708,3892,95.1,Follow,0,21.62,5,5.92,17.48,0.7,0,0,0,0,0,2,1,10.5,2.3,0,10.8,4.0,0
intermediate,71,31,26.2,Like,1,4.31,15,7.01,12.96,-1.23,15,0,35,1,0,10,14,65.4,59.9,70,61.6,31.8,1
experienced,335,499,52.2,Like,0,8.24,5,9.56,7.85,0.04,0,0,0,0,0,3,12,15.9,51.3,0,26.3,0,0
new,2,0,45.8,Comment,0,61.91,35,13.2,101.65,-3.01,35,0,0,0,0,1,1,2.2,2.7,0,5.2,13.0,0
experienced,119,555,54.1,Follow,0,4.76,15,11.56,38.02,-2.88,15,0,0,0,0,1,1,0.7,7.9,0,1.3,4.0,0
experienced,360,304,42.7,Comment,1,16.93,35,18.46,93.42,-4.14,35,0,35,1,0,13,16,70,60,70,63.7,37.0,1
experienced,117,653,77.9,Comment,0,6.36,35,15.73,51.68,-2.88,15,0,0,0,0,1,2,1.1,5.2,0,0.4,11.9,1
veteran,788,4530,68.6,Follow,0,25.47,5,18.9,21.61,0.2,0,0,0,0,0,1,8,4.2,28.3,0,15.9,0,0
experienced,250,818,63.5,Subscribe,0,7.15,15,12.54,20.93,-1.1,15,0,0,0,0,1,1,4.6,7.0,0,7.2,6.9,0
intermediate,31,49,53.2,Subscribe,1,60.18,5,13.12,47.42,0.97,0,0,35,1,0,1,2,0.4,10.2,0,1.4,15.6,0
intermediate,83,57,57.3,Comment,0,77.05,35,6.12,38.11,6.36,35,0,0,0,0,1,2,0.0,5.2,0,0,12.6,1
veteran,629,2005,69.5,Comment,0,14.65,35,9.52,89.32,-7.84,35,0,0,0,0,1,2,4.7,11.3,0,3.5,12.2,0
intermediate,67,7,43.6,Subscribe,0,37.3,5,1.88,35.86,0.77,0,35,0,0,1,2,1,10.5,2.9,0,8.9,22.8,0
experienced,126,770,60.5,Like,0,24.4,5,21.32,13.76,0.5,0,0,0,0,0,2,6,12.3,20.4,0,18.1,3.9,0
experienced,159,698,87.0,Follow,0,26.8,5,9.03,23.49,0.37,0,0,0,0,0,1,1,5.0,1.2,0,5.3,1.0,0
experienced,235,980,67.5,Comment,0,75.16,5,19.42,61.14,0.72,0,0,0,0,0,1,1,4.5,3.1,70,2.2,14.0,0
intermediate,16,58,50.2,Subscribe,0,23.57,5,0.37,23.35,0.58,0,35,0,0,1,1,1,1.2,4.1,0,2.8,19.5,0
experienced,350,438,87.3,Follow,0,34.25,5,17.95,23.81,0.58,0,0,0,0,0,2,1,10.6,0.6,0,5.8,1.6,0
new,3,2,50.3,Subscribe,0,10.69,15,10.82,36.76,-2.41,15,0,0,0,0,1,3,1.6,9.6,0,2.5,8.2,0
experienced,201,153,83.2,Like,0,20.32,5,0.83,19.02,1.57,0,35,0,0,1,1,2,6.4,10.9,0,8.9,18.5,0
experienced,128,733,55.7,Follow,0,26.66,5,11.08,12.78,1.25,0,0,0,0,0,1,1,0.6,2.0,0,3.2,1.0,0
experienced,105,535,60.2,Like,0,8.34,5,15.62,14.73,-0.41,0,0,0,0,0,1,1,4.7,1.5,0,2.8,2.5,0
intermediate,57,63,47.5,Follow,0,24.08,5,12.93,37.33,-1.02,0,0,0,0,0,1,1,3.4,5.0,0,6.3,1.9,0
intermediate,39,61,65.5,Subscribe,0,24.48,5,1.44,24.9,-0.29,0,35,0,0,1,1,2,5.6,8.4,0,4.4,19.4,0
experienced,295,908,54.9,Follow,0,30.48,5,5.81,27.55,0.5,0,0,0,0,0,1,1,5.1,2.5,70,4.0,12.0,0
experienced,260,833,54.5,Like,0,19.83,5,1.56,19.01,0.53,0,35,0,0,1,1,1,4.5,6.5,0,3.8,17.6,0
experienced,116,226,57.3,Comment,0,38.68,5,4.37,33.55,1.18,0,0,0,0,0,1,10,2.2,40.9,0,16.2,3.2,0
intermediate,15,50,30.8,Comment,0,78.58,35,9.86,44.09,3.5,35,0,0,0,0,2,14,12.5,53.5,0,27.8,16.4,0
veteran,579,1699,78.8,Comment,1,105.38,5,14.36,78.5,1.87,0,0,25,1,0,1,2,6.7,6.3,0,9.3,15.3,0
veteran,722,1670,87.5,Like,0,16.36,5,7.72,22.62,-0.81,0,0,0,0,0,2,1,9.3,4.8,0,9.6,2.2,0
experienced,283,756,54.5,Like,0,24.53,5,14.34,26.87,-0.16,0,0,0,0,0,9,2,57.2,6.1,0,37.0,4.0,0
veteran,823,4856,82.0,Follow,0,33.24,5,12.11,34.17,-0.08,0,0,0,0,0,2,10,10.7,36.0,0,19.1,0,0
new,12,0,54.8,Like,0,2.65,35,13.56,9.02,-0.47,15,0,0,0,0,2,1,11.1,2.2,0,10.6,10.6,0
veteran,751,4262,53.8,Comment,0,95.89,35,9.99,40.77,5.52,35,0,0,0,0,4,1,21.0,0.6,0,17.8,13.2,0
experienced,293,452,72.0,Comment,0,84.98,15,17.05,120.18,-2.06,15,0,0,0,0,1,8,0.6,28.5,0,6.4,6.7,0
intermediate,21,44,75.2,Follow,0,14.7,5,16.65,22.61,-0.48,0,0,15,1,0,1,1,6.0,6.7,0,9.0,14.6,0
experienced,242,249,72.5,Like,0,16.98,5,12.83,7.2,0.76,0,0,0,0,0,1,2,1.0,5.6,0,6.1,0,0
experienced,294,699,58.0,Comment,0,39.9,5,19.66,75.06,-1.79,0,0,0,0,0,1,1,0.8,5.3,0,3.0,2.3,0
experienced,107,662,82.1,Subscribe,0,41.74,5,1.65,40.75,0.59,0,35,0,0,1,2,1,13.0,4.1,0,6.1,20.2,0
veteran,886,4713,75.9,Comment,0,64.6,5,7.9,57.22,0.93,0,0,0,0,0,1,12,5.2,48.3,0,19.7,4.2,0
intermediate,19,78,71.1,Follow,0,23.23,5,9.84,12.6,1.08,0,0,0,0,0,1,3,0.1,14.5,0,2.7,3.9,0
intermediate,56,54,52.0,Like,0,12.71,5,21.41,22.06,-0.44,0,0,0,0,0,1,2,1.3,6.4,70,5.7,13.7,0
experienced,306,892,46.1,Follow,1,15.86,5,16.06,26.53,-0.66,0,0,25,0,0,1,1,0.7,7.3,0,2.3,7.2,0
new,11,1,40.5,Like,0,2.08,35,4.42,18.98,-3.82,35,0,0,0,0,1,1,3.0,2.4,0,3.6,13.1,0
experienced,205,712,63.3,Like,0,23.07,5,14.08,10.36,0.9,0,0,0,0,0,2,2,13.8,9.0,0,13.6,3.3,0
veteran,417,3624,81.1,Comment,0,116.72,5,5.31,124.18,-1.41,0,0,0,0,0,1,2,3.0,9.1,0,8.1,0,0
intermediate,15,58,66.4,Subscribe,0,21.34,5,14.03,43.08,-1.55,0,0,0,0,0,2,9,10.9,34.2,0,20.5,2.1,0
veteran,546,2167,94.0,Subscribe,0,23.76,5,5.06,19.79,0.78,0,0,0,0,0,1,12,6.1,44.7,0,18.4,0.9,0
experienced,330,510,59.7,Subscribe,0,46.54,5,14.98,69.34,-1.52,0,0,0,0,0,2,12,13.5,45.4,0,23.6,0,1
intermediate,48,23,66.0,Comment,0,94.28,5,17.53,76.03,1.04,0,0,0,0,0,1,1,4.0,6.8,70,2.3,12.7,0
new,11,2,40.2,Follow,0,4.31,35,5.65,32.62,-5.02,35,0,0,0,0,1,1,4.5,2.7,0,3.1,11.6,0
intermediate,84,52,66.8,Like,0,23.4,5,8.47,23.56,-0.02,0,0,0,0,0,1,1,3.5,1.7,70,2.9,9.8,0
intermediate,45,38,63.1,Follow,0,20.04,5,7.68,13.46,0.86,0,0,0,0,0,2,13,13.2,50.6,0,25.8,1.2,0
new,6,5,41.7,Like,0,3.51,15,17.88,21.22,-0.99,15,0,0,0,0,1,2,5.5,5.4,0,8.6,8.1,0
experienced,268,615,65.5,Follow,0,29.65,5,1.29,28.85,0.62,0,35,0,0,1,2,1,11.5,7.0,0,13.5,19.5,0
new,13,5,42.6,Follow,0,5.19,15,7.65,14.78,-1.25,15,0,0,0,0,1,1,3.2,6.8,0,1.0,8.1,0
veteran,586,4423,71.1,Like,0,2.11,35,20.28,9.14,-0.35,15,0,0,0,0,2,1,9.4,3.0,0,8.7,12.1,0
veteran,849,1033,84.4,Follow,0,5.88,15,16.43,34.67,-1.75,15,0,0,0,0,1,1,6.5,4.4,0,9.8,7.2,0
veteran,704,2856,66.3,Comment,1,89.84,15,7.51,68.06,2.9,15,0,35,1,0,1,1,5.6,2.7,0,1.9,18.1,0
veteran,628,3772,73.9,Subscribe,0,50.92,5,14.59,70.57,-1.35,0,0,0,0,0,6,1,38.6,3.6,0,26.8,0.5,0
experienced,225,429,53.9,Follow,0,4.34,15,15.84,37.15,-2.07,15,0,0,0,0,1,1,1.0,3.0,0,5.5,7.4,1
experienced,344,895,80.0,Comment,0,90.33,5,8.42,106.9,-1.97,0,0,0,0,0,1,9,2.6,34.7,0,17.5,3.7,0
experienced,128,224,61.2,Comment,0,87.23,15,13.52,48.4,2.87,15,0,0,0,0,1,2,4.7,11.5,0,10.2,6.1,0
intermediate,15,64,49.8,Like,0,24.3,5,7.14,19.3,0.7,0,0,0,0,0,1,1,5.5,3.3,0,0.9,4.1,0
new,3,3,44.4,Subscribe,0,39.42,15,7.57,24.04,2.03,15,0,0,0,0,1,2,7.0,10.8,0,6.0,8.7,0
experienced,349,137,85.7,Like,0,19.87,5,20.05,11.93,0.4,0,0,0,0,0,1,1,3.3,7.7,0,3.5,1.3,0
experienced,107,148,88.0,Like,0,15.87,5,12.51,24.42,-0.68,0,0,0,0,0,1,2,4.8,5.8,0,2.2,0.4,0
new,3,0,44.0,Like,0,16.32,5,6.39,11.51,0.75,0,0,0,0,0,1,2,0.1,5.4,0,0,3.4,0
experienced,176,105,59.6,Like,0,14.34,5,0.59,14.48,-0.24,0,35,0,0,1,2,1,13.2,0.8,0,9.5,22.9,1
experienced,183,856,61.0,Like,0,10.89,5,19.61,11.78,-0.05,0,0,0,0,0,1,1,0.5,5.3,70,5.8,12.7,0
intermediate,50,55,47.1,Subscribe,1,56.72,15,16.68,22.41,2.06,15,0,35,1,0,1,1,1.0,3.9,0,0,23.7,1
experienced,270,315,53.7,Follow,0,33.96,35,4.49,16.53,3.88,35,0,0,0,0,2,10,7.9,43.8,0,16.8,14.5,0
intermediate,61,15,64.9,Follow,0,17.09,35,5.81,37.05,-3.44,35,0,0,0,0,1,1,3.1,0.4,0,5.1,16.6,0
new,7,2,44.1,Like,0,18.74,5,10.08,24.3,-0.55,0,0,0,0,0,1,1,1.7,0.4,0,3.6,4.1,0
new,3,1,49.3,Subscribe,0,3.16,35,19.72,49.46,-2.35,15,0,0,0,0,1,2,2.1,7.1,0,5.3,8.3,0
experienced,228,481,62.2,Follow,0,2.88,35,18.07,37.53,-1.92,15,0,0,0,0,1,1,6.9,6.9,0,5.8,12.4,0
new,10,1,43.3,Subscribe,0,10.32,15,17.73,44.86,-1.95,15,0,0,0,0,1,1,0.0,3.0,0,0,6.3,0
veteran,480,4489,76.1,Like,0,2.3,35,12.22,14.29,-0.98,15,0,0,0,0,2,2,13.5,7.1,0,14.5,10.1,1
experienced,165,770,71.0,Comment,0,19.13,35,21.03,83.28,-3.05,35,0,0,0,0,1,1,2.4,4.3,0,5.0,16.0,0
intermediate,15,38,54.3,Follow,1,13.85,5,21.62,37.0,-1.07,0,0,35,1,0,1,1,5.5,2.7,0,2.8,14.1,0
intermediate,89,62,71.1,Comment,0,60.21,5,5.16,65.38,-1.0,0,0,0,0,0,1,1,6.7,7.7,70,3.4,14.6,0
new,3,2,46.9,Comment,0,11.54,35,6.43,123.7,-17.43,35,0,0,0,0,1,1,2.9,0.7,0,5.8,14.4,0
new,10,4,50.2,Like,0,15.51,5,15.97,21.61,-0.38,0,0,0,0,0,1,1,0.0,2.4,0,0.8,0,0
veteran,573,3707,84.8,Subscribe,0,40.25,5,17.37,28.07,0.7,0,0,0,0,0,1,1,0.2,4.6,0,0.1,0.5,0
veteran,825,3516,70.1,Follow,0,15.79,5,8.83,32.17,-1.86,0,0,0,0,0,1,1,1.4,6.0,0,3.9,2.0,0
veteran,799,3670,87.9,Follow,0,15.14,5,21.14,20.6,-0.26,0,0,0,0,0,1,2,2.7,7.1,0,6.0,1.0,0
new,14,0,53.1,Subscribe,0,8.44,35,5.04,67.31,-11.67,35,0,0,0,0,1,3,6.6,10.0,0,11.7,14.5,0
veteran,540,3108,80.5,Like,0,3.21,15,13.38,7.37,-0.31,15,0,0,0,0,1,1,1.7,5.4,0,0.2,3.8,0
experienced,151,630,63.0,Comment,0,16.33,15,19.11,43.78,-1.44,15,0,0,0,0,11,4,70,13.5,0,53.1,3.1,0
veteran,596,4326,73.4,Like,0,8.32,5,13.49,18.61,-0.76,0,0,0,0,0,1,1,3.2,3.2,0,0.4,0,0
experienced,341,983,62.1,Like,0,24.63,5,14.83,16.5,0.55,0,0,0,0,0,1,2,2.1,11.5,0,3.6,1.8,0
intermediate,73,61,57.8,Subscribe,0,25.24,15,9.49,47.55,-2.35,15,0,0,0,0,1,1,5.2,3.0,0,4.4,6.6,0
intermediate,67,35,43.4,Comment,0,57.48,35,7.01,79.32,-3.11,35,0,0,0,0,1,2,1.3,10.9,0,5.6,16.9,0
experienced,146,352,52.8,Subscribe,0,10.14,15,7.44,30.5,-2.74,15,0,0,0,0,1,1,1.6,7.6,0,5.9,7.9,0
intermediate,60,17,50.5,Comment,0,92.86,35,4.13,78.81,3.4,35,0,0,0,0,4,3,24.0,9.9,0,17.1,13.8,0
experienced,225,278,67.5,Like,0,16.19,5,19.47,11.03,0.27,0,0,0,0,0,1,1,3.9,3.3,0,0.2,0,0
experienced,221,553,63.1,Like,0,20.46,5,17.5,25.18,-0.27,0,0,0,0,0,1,1,6.7,7.5,70,9.3,14.2,0
veteran,890,3187,76.7,Like,0,16.05,5,11.24,10.78,0.47,0,0,0,0,0,1,1,6.1,4.2,0,6.2,0,0
experienced,144,495,57.2,Subscribe,0,64.44,5,2.26,63.56,0.39,0,35,0,0,1,1,1,4.8,0.3,0,6.8,19.0,0
experienced,330,291,60.6,Follow,0,30.67,5,20.7,21.26,0.45,0,0,0,0,0,1,10,5.8,36.6,0,17.1,1.3,0
experienced,194,613,68.1,Follow,0,26.95,5,10.11,10.99,1.58,0,0,0,0,0,1,2,3.7,9.9,70,4.1,10.5,0
intermediate,67,77,59.1,Comment,0,96.89,35,8.21,51.95,5.47,35,0,0,0,0,8,1,53.9,5.1,0,39.3,11.6,1
new,10,4,38.5,Follow,0,1.96,35,13.63,29.87,-2.05,15,0,0,0,0,1,1,3.4,3.3,0,4.6,9.9,0
experienced,170,604,59.9,Comment,0,7.49,35,4.26,91.58,-19.75,35,0,0,0,0,2,1,10.7,0.6,0,5.9,14.5,0
experienced,215,535,66.0,Follow,0,18.74,5,1.7,19.57,-0.49,0,35,0,0,1,1,1,3.9,1.2,0,6.6,19.9,0
experienced,218,688,56.4,Comment,0,78.91,35,11.59,114.67,-3.08,35,0,0,0,0,1,3,5.4,8.3,0,3.8,14.1,1
experienced,172,317,79.8,Subscribe,0,44.86,5,11.0,61.74,-1.53,0,0,0,0,0,3,2,16.0,7.9,0,17.1,4.2,0
experienced,315,188,82.1,Like,0,24.54,5,0.74,24.78,-0.32,0,35,0,0,1,1,1,3.5,3.2,0,1.1,21.1,0
veteran,499,4268,72.0,Comment,0,70.36,35,4.46,128.87,-13.13,35,0,0,0,0,2,13,13.1,53.5,0,28.4,13.4,0
experienced,333,379,53.2,Comment,0,89.78,5,13.88,72.99,1.21,0,0,0,0,0,6,1,40.0,5.4,0,27.7,0.5,0
experienced,266,574,63.9,Subscribe,0,36.3,5,20.01,56.22,-1.0,0,0,0,0,0,1,1,6.8,4.0,70,5.1,13.6,0
experienced,176,275,75.3,Subscribe,0,32.69,35,10.79,65.44,-3.03,35,0,0,0,0,1,1,1.3,6.7,0,2.3,11.9,0
experienced,127,488,65.0,Follow,1,22.08,5,21.33,30.83,-0.41,0,0,25,1,0,1,2,4.1,4.0,0,6.8,11.8,1
experienced,283,407,58.4,Like,0,21.2,5,13.43,9.64,0.86,0,0,0,0,0,3,2,18.2,11.3,0,11.8,2.6,0
experienced,211,211,68.1,Follow,0,30.27,5,16.17,11.69,1.15,0,0,0,0,0,7,1,44.5,0.3,0,32.2,0.9,0
intermediate,34,77,44.6,Comment,0,12.19,35,20.32,32.58,-1.0,15,0,0,0,0,1,1,2.4,0.5,0,4.8,10.9,0
intermediate,88,57,35.9,Subscribe,0,37.08,5,11.77,19.53,1.49,0,0,0,0,0,3,1,20.8,5.4,0,12.0,4.2,0
experienced,282,466,73.1,Follow,0,2.21,35,5.65,30.26,-4.97,35,0,0,0,0,1,2,6.3,10.5,0,10.7,13.0,0
experienced,99,474,56.8,Subscribe,1,38.81,5,21.99,32.36,0.29,0,0,35,1,0,1,1,3.7,1.3,0,3.9,13.6,0
experienced,254,610,68.1,Like,0,8.33,5,9.2,13.06,-0.51,0,0,0,0,0,1,1,2.1,3.6,70,1.3,9.5,0
experienced,175,242,66.1,Comment,0,36.87,35,7.75,121.33,-10.9,35,0,0,0,0,1,1,1.5,7.5,0,5.1,12.2,0
veteran,397,4768,63.2,Subscribe,0,55.17,15,11.22,27.93,2.43,15,0,0,0,0,2,12,10.4,51.5,0,21.2,8.6,0
experienced,128,743,70.8,Follow,0,18.55,5,18.18,13.82,0.26,0,0,0,0,0,1,1,3.4,3.0,70,3.2,12.9,0
experienced,287,571,60.7,Follow,0,19.21,5,11.59,13.0,0.54,0,0,0,0,0,1,1,0.8,1.1,0,3.6,0,1
veteran,574,3294,94.5,Subscribe,0,46.46,5,10.79,46.27,0.02,0,0,0,0,0,1,1,0.8,5.4,0,1.5,1.5,0
experienced,95,612,72.5,Comment,0,111.99,5,2.47,112.6,-0.25,0,35,0,0,1,1,1,4.1,6.0,0,7.9,17.6,0
new,4,1,53.8,Comment,0,58.18,5,10.52,77.0,-1.79,0,0,0,0,0,1,1,2.9,0.5,0,0.7,2.1,0
new,7,2,69.0,Like,0,10.11,5,8.42,24.9,-1.76,0,0,0,0,0,1,2,1.7,8.4,0,7.9,0,0
experienced,100,654,71.7,Like,0,15.71,5,2.26,15.8,-0.04,0,35,0,0,1,1,1,4.6,5.0,0,7.4,18.3,0
veteran,855,3833,45.3,Comment,1,16.65,35,18.58,109.21,-4.98,35,0,35,0,0,4,16,27.9,60,70,35.7,30.9,1
intermediate,83,21,42.8,Comment,0,102.95,35,6.56,125.81,-3.48,35,0,0,0,0,1,1,4.3,3.4,0,0.2,13.4,0
new,7,0,49.2,Comment,0,116.92,35,9.34,54.11,6.72,35,0,0,0,0,1,2,6.8,9.2,0,5.9,14.9,0
veteran,546,4540,84.0,Like,0,16.63,5,8.58,12.27,0.51,0,0,0,0,0,1,2,5.5,8.7,0,9.2,3.4,0
new,6,4,48.9,Subscribe,0,61.73,35,4.71,40.4,4.53,35,0,0,0,0,1,2,1.3,10.3,0,3.0,11.1,0
experienced,258,607,46.4,Subscribe,0,6.39,35,6.62,55.19,-7.38,35,0,0,0,0,9,17,56.7,60,70,57.7,22.9,1
new,14,1,42.2,Subscribe,0,34.42,5,8.62,47.5,-1.52,0,0,0,0,0,1,1,2.9,6.6,0,5.5,1.7,0
intermediate,68,42,40.3,Subscribe,0,22.83,5,13.62,29.44,-0.48,0,0,0,0,0,2,11,13.2,45.3,0,25.6,0,0
new,11,2,29.1,Subscribe,0,6.61,35,6.29,58.01,-8.16,35,0,0,0,0,3,7,19.3,28.3,0,24.4,12.8,1
veteran,888,4679,83.3,Follow,0,31.03,5,16.23,35.53,-0.28,0,0,0,0,0,2,1,12.7,2.1,70,6.4,11.3,0
veteran,368,3034,80.5,Comment,0,56.11,5,2.41,56.09,0.01,0,35,0,0,1,2,1,9.3,0.6,0,8.2,17.5,0
intermediate,83,23,52.9,Subscribe,0,62.02,35,10.22,20.77,4.03,35,0,0,0,0,9,1,61.0,0.6,0,36.3,15.0,0
veteran,831,1896,91.4,Subscribe,0,20.05,5,8.29,26.32,-0.76,0,0,0,0,0,1,1,2.7,1.8,0,4.5,0,0
experienced,221,769,56.2,Like,0,23.49,5,6.97,19.06,0.63,0,0,0,0,0,1,1,2.5,7.4,0,7.9,0,0
new,9,0,53.4,Follow,0,5.31,15,8.89,17.45,-1.37,15,0,0,0,0,1,3,5.2,9.3,0,5.7,5.0,0
veteran,757,4355,66.1,Subscribe,0,36.72,5,14.93,45.02,-0.56,0,0,0,0,0,2,11,10.8,41.8,0,25.5,0,0
new,0,4,63.0,Like,0,16.64,5,13.71,8.81,0.57,0,0,0,0,0,1,1,3.7,1.5,0,6.0,0,0
new,11,4,49.6,Follow,0,5.07,15,7.57,23.15,-2.39,15,0,0,0,0,1,1,3.0,2.9,0,4.1,7.1,0
veteran,665,2399,94.1,Like,0,20.69,5,9.75,10.39,1.06,0,0,0,0,0,1,4,6.3,19.3,0,10.4,3.1,0
new,13,2,37.4,Comment,0,14.55,35,19.67,89.77,-3.82,35,0,0,0,0,1,1,6.9,7.3,0,3.4,16.4,0
intermediate,17,57,69.9,Subscribe,0,64.8,5,8.53,67.2,-0.28,0,0,0,0,0,1,1,1.0,5.0,0,0.5,2.3,0
intermediate,84,6,46.3,Comment,0,99.37,15,17.63,49.68,2.82,15,0,0,0,0,1,1,4.8,5.2,0,6.8,6.8,0
veteran,767,2701,91.3,Like,0,8.5,5,5.19,12.77,-0.82,0,0,0,0,0,1,1,1.3,2.7,0,0.7,1.5,0
intermediate,15,15,68.4,Follow,0,17.09,5,19.58,13.02,0.21,0,0,0,0,0,1,6,6.9,27.5,0,10.6,0.0,0
new,11,5,39.8,Comment,0,5.59,35,13.9,126.91,-8.73,35,0,0,0,0,1,1,4.6,0.8,0,3.2,16.1,0
veteran,851,1474,50.8,Subscribe,1,39.35,5,11.08,20.58,1.69,0,0,35,1,0,2,1,13.4,4.2,0,13.2,13.6,1
experienced,363,818,51.3,Subscribe,0,22.74,5,5.71,23.6,-0.15,0,0,0,0,0,5,2,29.9,9.1,0,24.0,1.5,0
experienced,206,905,74.6,Comment,0,96.9,15,12.3,71.55,2.06,15,0,0,0,0,1,8,5.4,35.5,0,19.7,3.1,0
veteran,860,3168,68.1,Follow,0,15.73,5,11.24,30.64,-1.33,0,0,0,0,0,9,1,56.0,2.5,0,35.0,0,0
intermediate,74,10,41.0,Follow,0,22.78,5,21.15,15.06,0.36,0,0,0,0,0,1,1,1.4,5.7,0,3.8,0.8,0
new,7,1,58.3,Like,0,3.9,35,4.95,20.08,-3.27,35,0,0,0,0,1,1,3.3,7.7,0,8.7,15.1,0
veteran,630,3267,85.1,Like,0,19.42,5,1.48,18.84,0.39,0,35,0,0,1,1,2,0.6,5.3,0,1.2,19.1,0
experienced,328,576,57.2,Subscribe,0,51.61,15,12.01,23.35,2.35,15,0,0,0,0,1,1,3.7,0.8,0,6.6,5.7,0
veteran,497,1350,74.9,Follow,0,5.77,15,12.71,36.62,-2.43,15,0,0,0,0,1,1,3.2,0.1,0,1.2,6.9,0
new,1,2,30.4,Subscribe,0,7.88,15,19.75,30.58,-1.15,15,0,25,1,0,9,12,60.0,45.5,0,54.7,21.6,1
veteran,592,3788,71.6,Comment,1,111.54,35,10.98,69.08,3.87,35,0,25,1,0,1,2,6.8,9.2,0,8.9,24.1,1
experienced,130,440,70.1,Like,0,24.08,5,15.18,22.78,0.09,0,0,0,0,0,2,14,12.2,53.1,0,23.0,3.7,0
intermediate,26,52,56.5,Comment,0,64.29,5,21.58,96.07,-1.47,0,0,0,0,0,2,7,8.6,30.2,0,18.4,0,0
experienced,351,170,59.2,Like,0,8.91,5,11.36,21.32,-1.09,0,0,0,0,0,2,7,7.2,31.4,0,16.0,0,0
new,4,4,53.3,Follow,0,13.41,5,11.83,17.72,-0.36,0,0,0,0,0,2,1,10.1,5.0,0,10.4,0,0
intermediate,69,65,44.1,Subscribe,0,53.53,15,13.66,23.05,2.23,15,0,0,0,0,1,1,2.0,2.4,70,3.0,14.9,0
